timestamp,fsr_left,fsr_right,pitch,posture,severity,score,sitting
2026-05-23 00:52:14.569721,727,1554,-1.12,upright,Good,9,1,0
2026-05-23 00:52:14.888045,730,1594,-0.65,upright,Good,9,1,0
2026-05-23 00:52:15.226523,734,1600,-0.64,upright,Good,9,1,0
2026-05-23 00:52:15.538389,736,1680,-0.64,upright,Good,9,1,0
2026-05-23 00:52:15.864283,739,1747,-0.61,upright,Good,9,1,0
2026-05-23 00:52:16.184883,738,1726,-1.08,upright,Good,9,1,0
2026-05-23 00:52:16.508117,734,1707,-0.6,upright,Good,9,1,0
2026-05-23 00:52:16.829604,743,1755,-0.64,upright,Good,9,1,0
2026-05-23 00:52:17.154164,739,1695,-0.71,upright,Good,9,1,0
2026-05-23 00:52:17.478545,730,1591,-0.79,upright,Good,9,1,0
2026-05-23 00:52:17.802367,736,1659,-0.7,upright,Good,9,1,0
2026-05-23 00:52:18.126359,732,1693,-0.47,upright,Good,9,1,0
2026-05-23 00:52:18.449188,739,1717,-0.96,upright,Good,9,1,0
2026-05-23 00:52:18.771190,744,1735,-1.02,upright,Good,9,1,0
2026-05-23 00:52:19.094522,737,1669,-1.09,upright,Good,9,1,0
2026-05-23 00:52:19.421097,737,1675,-0.81,upright,Good,9,1,0
2026-05-23 00:52:19.745257,730,1680,-0.53,upright,Good,9,1,0
2026-05-23 00:52:20.068368,729,1666,-0.74,upright,Good,9,1,0
2026-05-23 00:52:20.390283,737,1695,-0.59,upright,Good,9,1,0
2026-05-23 00:52:20.715779,736,1685,-0.59,upright,Good,9,1,0
2026-05-23 00:52:21.036091,739,1678,-0.43,upright,Good,9,1,0
2026-05-23 00:52:21.362761,734,1692,-0.66,upright,Good,9,1,0
2026-05-23 00:52:21.684734,736,1685,-0.95,upright,Good,9,1,0
2026-05-23 00:52:22.009552,733,1665,-0.19,upright,Good,9,1,0
2026-05-23 00:52:22.328851,741,1671,-0.66,upright,Good,9,1,0
2026-05-23 00:52:22.657035,734,1727,-0.25,upright,Good,9,1,0
2026-05-23 00:52:22.980501,742,1781,-0.84,upright,Good,9,1,0
2026-05-23 00:52:23.314389,731,1675,-0.97,upright,Good,9,1,0
2026-05-23 00:52:23.642890,720,1441,-0.47,upright,Good,9,1,0
2026-05-23 00:52:23.956577,731,1605,-0.53,upright,Good,9,1,0
2026-05-23 00:52:24.276516,731,1626,-0.48,upright,Good,9,1,0
2026-05-23 00:52:24.599031,726,1583,-0.69,upright,Good,9,1,0
2026-05-23 00:52:24.924043,731,1627,-0.72,upright,Good,9,1,0
2026-05-23 00:52:25.245272,725,1598,-1.2,upright,Good,9,1,0
2026-05-23 00:52:25.568386,732,1591,-0.71,upright,Good,9,1,0
2026-05-23 00:52:25.890413,723,1588,-0.58,upright,Good,9,1,0
2026-05-23 00:52:26.217762,742,1722,-0.51,upright,Good,9,1,0
2026-05-23 00:52:26.544453,748,1893,-0.95,upright,Good,9,1,0
2026-05-23 00:52:26.860983,742,1810,-0.79,upright,Good,9,1,0
2026-05-23 00:52:27.186130,741,1747,0.3,upright,Good,9,1,0
2026-05-23 00:52:27.510215,742,1745,-0.77,upright,Good,9,1,0
2026-05-23 00:52:27.837484,739,1735,-0.82,upright,Good,9,1,0
2026-05-23 00:52:28.155637,738,1735,-0.86,upright,Good,9,1,0
2026-05-23 00:52:28.476228,737,1737,-0.77,upright,Good,9,1,0
2026-05-23 00:52:28.800675,737,1729,-0.82,upright,Good,9,1,0
2026-05-23 00:52:29.131381,739,1729,-0.82,upright,Good,9,1,0
2026-05-23 00:52:29.453825,737,1741,-0.86,upright,Good,9,1,0
2026-05-23 00:52:29.774971,735,1742,-1.0,upright,Good,9,1,0
2026-05-23 00:52:30.095518,737,1742,-0.78,upright,Good,9,1,0
2026-05-23 00:52:30.419884,735,1733,-0.88,upright,Good,9,1,0
2026-05-23 00:52:30.743403,734,1695,-0.43,upright,Good,9,1,0
2026-05-23 00:52:31.070414,740,1723,-0.96,upright,Good,9,1,0
2026-05-23 00:52:31.394774,737,1730,-1.42,upright,Good,9,1,0
2026-05-23 00:52:31.719341,737,1716,-0.8,upright,Good,9,1,0
2026-05-23 00:52:32.049545,735,1733,-0.34,upright,Good,9,1,0
2026-05-23 00:52:32.361928,736,1735,-0.89,upright,Good,9,1,0
2026-05-23 00:52:32.681201,739,1753,-0.72,upright,Good,9,1,0
2026-05-23 00:52:33.011746,737,1749,-0.71,upright,Good,9,1,0
2026-05-23 00:52:33.336311,741,1745,-0.52,upright,Good,9,1,0
2026-05-23 00:52:33.650784,739,1760,-0.54,upright,Good,9,1,0
2026-05-23 00:52:33.979019,741,1757,-0.71,upright,Good,9,1,0
2026-05-23 00:52:34.304930,738,1755,-0.41,upright,Good,9,1,0
2026-05-23 00:52:34.625781,739,1759,-0.26,upright,Good,9,1,0
2026-05-23 00:52:34.950301,737,1762,-0.73,upright,Good,9,1,0
2026-05-23 00:52:35.274322,741,1836,-0.57,upright,Good,9,1,0
2026-05-23 00:52:35.594065,746,1821,-0.97,upright,Good,9,1,0
2026-05-23 00:52:35.923031,735,1717,-0.82,upright,Good,9,1,0
2026-05-23 00:52:36.246904,735,1659,-0.59,upright,Good,9,1,0
2026-05-23 00:52:36.564384,733,1647,-0.67,upright,Good,9,1,0
2026-05-23 00:52:36.889499,736,1742,-0.49,upright,Good,9,1,0
2026-05-23 00:52:37.216146,735,1723,-0.55,upright,Good,9,1,0
2026-05-23 00:52:37.540918,737,1715,-0.91,upright,Good,9,1,0
2026-05-23 00:52:37.862401,733,1717,-1.18,upright,Good,9,1,0
2026-05-23 00:52:38.187973,735,1707,-0.71,upright,Good,9,1,0
2026-05-23 00:52:38.513586,734,1707,-0.47,upright,Good,9,1,0
2026-05-23 00:52:38.832720,737,1722,-0.51,upright,Good,9,1,0
2026-05-23 00:52:39.155453,739,1726,-0.89,upright,Good,9,1,0
2026-05-23 00:52:39.475512,739,1722,-0.74,upright,Good,9,1,0
2026-05-23 00:52:39.804573,739,1730,-0.63,upright,Good,9,1,0
2026-05-23 00:52:40.130550,737,1738,-0.85,upright,Good,9,1,0
2026-05-23 00:52:40.457748,741,1735,-0.55,upright,Good,9,1,0
2026-05-23 00:52:40.772422,737,1744,-0.71,upright,Good,9,1,0
2026-05-23 00:52:41.107947,737,1742,-0.57,upright,Good,9,1,0
2026-05-23 00:52:41.420755,739,1745,-0.71,upright,Good,9,1,0
2026-05-23 00:52:41.750722,737,1744,-0.75,upright,Good,9,1,0
2026-05-23 00:52:42.081550,737,1742,-0.81,upright,Good,9,1,0
2026-05-23 00:52:42.389229,736,1741,-0.43,upright,Good,9,1,0
2026-05-23 00:52:42.717481,736,1744,-0.44,upright,Good,9,1,0
2026-05-23 00:52:43.039628,740,1741,-0.97,upright,Good,9,1,0
2026-05-23 00:52:43.360458,738,1744,-0.97,upright,Good,9,1,0
2026-05-23 00:52:43.685196,737,1737,-0.71,upright,Good,9,1,0
2026-05-23 00:52:44.009994,738,1746,-0.62,upright,Good,9,1,0
2026-05-23 00:52:44.335637,739,1757,-0.46,upright,Good,9,1,0
2026-05-23 00:52:44.661796,741,1776,-0.96,upright,Good,9,1,0
2026-05-23 00:52:44.984900,737,1769,-0.6,upright,Good,9,1,0
2026-05-23 00:52:45.305982,738,1778,-0.85,upright,Good,9,1,0
2026-05-23 00:52:45.629222,741,1776,-0.59,upright,Good,9,1,0
2026-05-23 00:52:45.958056,738,1774,-0.57,upright,Good,9,1,0
2026-05-23 00:52:46.273893,739,1767,-0.85,upright,Good,9,1,0
2026-05-23 00:52:46.590901,743,1777,-0.57,upright,Good,9,1,0
2026-05-23 00:52:46.917141,745,1774,-0.81,upright,Good,9,1,0
2026-05-23 00:52:47.239417,743,1778,-0.42,upright,Good,9,1,0
2026-05-23 00:52:47.566043,738,1774,-0.88,upright,Good,9,1,0
2026-05-23 00:52:47.892450,746,1776,-0.67,upright,Good,9,1,0
2026-05-23 00:52:48.211908,741,1773,-0.71,upright,Good,9,1,0
2026-05-23 00:52:48.534328,748,1770,-0.69,upright,Good,9,1,0
2026-05-23 00:52:48.863955,741,1773,-0.51,upright,Good,9,1,0
2026-05-23 00:52:49.186879,747,1778,-0.95,upright,Good,9,1,0
2026-05-23 00:52:49.524026,743,1778,-1.17,upright,Good,9,1,0
2026-05-23 00:52:49.827219,746,1792,-0.45,upright,Good,9,1,0
2026-05-23 00:52:50.159696,739,1807,-0.84,upright,Good,9,1,0
2026-05-23 00:52:50.479146,736,1747,-0.58,upright,Good,9,1,0
2026-05-23 00:52:50.808319,741,1713,-0.65,upright,Good,9,1,0
2026-05-23 00:52:51.129172,739,1729,-1.12,upright,Good,9,1,0
2026-05-23 00:52:51.449785,743,1754,-0.6,upright,Good,9,1,0
2026-05-23 00:52:51.769341,739,1808,-0.63,upright,Good,9,1,0
2026-05-23 00:52:52.094631,736,1748,-0.73,upright,Good,9,1,0
2026-05-23 00:52:52.416779,741,1734,-0.74,upright,Good,9,1,0
2026-05-23 00:52:52.740724,736,1727,-0.37,upright,Good,9,1,0
2026-05-23 00:52:53.067326,739,1731,-0.83,upright,Good,9,1,0
2026-05-23 00:52:53.396131,735,1744,-0.88,upright,Good,9,1,0
2026-05-23 00:52:53.716953,736,1726,-0.76,upright,Good,9,1,0
2026-05-23 00:52:54.042572,745,1793,-0.71,upright,Good,9,1,0
2026-05-23 00:52:54.364913,744,1826,-0.73,upright,Good,9,1,0
2026-05-23 00:52:54.683302,746,1804,-0.61,upright,Good,9,1,0
2026-05-23 00:52:55.013744,747,1827,-0.3,upright,Good,9,1,0
2026-05-23 00:52:55.327950,746,1819,-0.93,upright,Good,9,1,0
2026-05-23 00:52:55.661436,746,1822,-0.64,upright,Good,9,1,0
2026-05-23 00:52:55.972901,742,1822,-0.47,upright,Good,9,1,0
2026-05-23 00:52:56.296399,742,1794,-0.65,upright,Good,9,1,0
2026-05-23 00:52:56.619794,747,1776,-1.16,upright,Good,9,1,0
2026-05-23 00:52:56.955292,746,1841,-0.55,upright,Good,9,1,0
2026-05-23 00:52:57.272515,737,1756,-0.63,upright,Good,9,1,0
2026-05-23 00:52:57.593130,745,1791,-1.07,upright,Good,9,1,0
2026-05-23 00:52:57.915963,740,1761,-0.33,upright,Good,9,1,0
2026-05-23 00:52:58.239337,739,1707,-0.62,upright,Good,9,1,0
2026-05-23 00:52:58.566258,734,1702,-1.26,upright,Good,9,1,0
2026-05-23 00:52:58.887270,742,1827,-0.71,upright,Good,9,1,0
2026-05-23 00:52:59.217334,745,1846,-0.75,upright,Good,9,1,0
2026-05-23 00:52:59.537261,739,1670,-0.33,upright,Good,9,1,0
2026-05-23 00:52:59.862931,751,1745,-1.3,upright,Good,9,1,0
2026-05-23 00:53:00.185283,737,1703,-0.84,upright,Good,9,1,0
2026-05-23 00:53:00.506379,729,1639,-1.07,upright,Good,9,1,0
2026-05-23 00:53:00.828410,734,1661,-0.99,upright,Good,9,1,0
2026-05-23 00:53:01.153357,737,1702,-0.59,upright,Good,9,1,0
2026-05-23 00:53:01.479556,739,1695,-0.81,upright,Good,9,1,0
2026-05-23 00:53:01.803052,735,1697,-0.68,upright,Good,9,1,0
2026-05-23 00:53:02.121884,732,1685,-0.94,upright,Good,9,1,0
2026-05-23 00:53:02.446525,741,1709,-0.68,upright,Good,9,1,0
2026-05-23 00:53:02.776282,739,1728,-1.14,upright,Good,9,1,0
2026-05-23 00:53:03.098067,738,1760,-0.66,upright,Good,9,1,0
2026-05-23 00:53:03.412639,738,1744,-0.72,upright,Good,9,1,0
2026-05-23 00:53:03.742816,738,1727,-0.83,upright,Good,9,1,0
2026-05-23 00:53:04.067810,738,1729,-1.0,upright,Good,9,1,0
2026-05-23 00:53:04.408080,742,1808,-0.77,upright,Good,9,1,0
2026-05-23 00:53:04.718277,737,1738,-0.96,upright,Good,9,1,0
2026-05-23 00:53:05.045932,739,1745,-0.82,upright,Good,9,1,0
2026-05-23 00:53:05.365865,741,1744,-0.83,upright,Good,9,1,0
2026-05-23 00:53:05.681175,741,1744,-0.84,upright,Good,9,1,0
2026-05-23 00:53:06.008889,742,1766,-0.26,upright,Good,9,1,0
2026-05-23 00:53:06.331933,742,1776,-0.77,upright,Good,9,1,0
2026-05-23 00:53:06.650976,744,1785,-0.74,upright,Good,9,1,0
2026-05-23 00:53:06.978230,740,1779,-0.86,upright,Good,9,1,0
2026-05-23 00:53:07.310154,741,1777,-0.63,upright,Good,9,1,0
2026-05-23 00:53:07.619625,743,1782,-0.85,upright,Good,9,1,0
2026-05-23 00:53:07.951414,743,1783,-0.84,upright,Good,9,1,0
2026-05-23 00:53:08.273753,746,1771,-0.15,upright,Good,9,1,0
2026-05-23 00:53:08.599902,739,1745,-0.67,upright,Good,9,1,0
2026-05-23 00:53:08.920303,730,1641,-0.87,upright,Good,9,1,0
2026-05-23 00:53:09.268231,725,1505,-0.62,upright,Good,9,1,0
2026-05-23 00:53:09.561095,729,1634,-0.78,upright,Good,9,1,0
2026-05-23 00:53:09.885240,735,1686,-0.98,upright,Good,9,1,0
2026-05-23 00:53:10.213081,737,1706,-0.75,upright,Good,9,1,0
2026-05-23 00:53:10.537634,736,1702,-1.04,upright,Good,9,1,0
2026-05-23 00:53:10.858059,747,1744,-0.72,upright,Good,9,1,0
2026-05-23 00:53:11.189573,739,1726,-0.75,upright,Good,9,1,0
2026-05-23 00:53:11.511026,739,1733,-0.54,upright,Good,9,1,0
2026-05-23 00:53:11.831070,737,1754,-0.68,upright,Good,9,1,0
2026-05-23 00:53:12.148368,737,1757,-0.91,upright,Good,9,1,0
2026-05-23 00:53:12.479597,735,1729,-0.69,upright,Good,9,1,0
2026-05-23 00:53:12.801287,737,1744,-0.45,upright,Good,9,1,0
2026-05-23 00:53:13.113773,735,1742,-0.8,upright,Good,9,1,0
2026-05-23 00:53:13.446413,739,1761,-0.67,upright,Good,9,1,0
2026-05-23 00:53:13.781908,740,1751,-0.6,upright,Good,9,1,0
2026-05-23 00:53:14.090047,741,1712,-1.35,upright,Good,9,1,0
2026-05-23 00:53:14.423278,741,1765,-0.57,upright,Good,9,1,0
2026-05-23 00:53:14.747229,739,1774,-0.72,upright,Good,9,1,0
2026-05-23 00:53:15.069065,737,1770,-0.58,upright,Good,9,1,0
2026-05-23 00:53:15.388489,739,1765,-0.82,upright,Good,9,1,0
2026-05-23 00:53:15.714172,739,1767,-1.21,upright,Good,9,1,0
2026-05-23 00:53:16.042686,741,1770,-0.81,upright,Good,9,1,0
2026-05-23 00:53:16.352845,739,1777,-0.74,upright,Good,9,1,0
2026-05-23 00:53:16.681875,741,1794,-0.97,upright,Good,9,1,0
2026-05-23 00:53:17.000092,740,1746,-0.79,upright,Good,9,1,0
2026-05-23 00:53:17.324251,737,1749,-0.69,upright,Good,9,1,0
2026-05-23 00:53:17.651714,739,1754,-1.66,upright,Good,9,1,0
2026-05-23 00:53:17.971564,738,1780,-0.77,upright,Good,9,1,0
2026-05-23 00:53:18.288864,747,1814,-1.39,upright,Good,9,1,0
2026-05-23 00:53:18.621552,743,1799,-0.55,upright,Good,9,1,0
2026-05-23 00:53:18.949037,743,1774,-0.71,upright,Good,9,1,0
2026-05-23 00:53:19.262961,741,1790,-0.75,upright,Good,9,1,0
2026-05-23 00:53:19.590312,737,1797,-1.21,upright,Good,9,1,0
2026-05-23 00:53:19.931950,739,1773,-0.8,upright,Good,9,1,0
2026-05-23 00:53:20.227365,741,1776,-0.99,upright,Good,9,1,0
2026-05-23 00:53:20.562896,738,1755,-0.42,upright,Good,9,1,0
2026-05-23 00:53:20.875013,740,1795,-1.07,upright,Good,9,1,0
2026-05-23 00:53:21.202876,737,1715,-0.5,upright,Good,9,1,0
2026-05-23 00:53:21.526458,737,1734,-0.88,upright,Good,9,1,0
2026-05-23 00:53:21.845023,741,1717,-0.21,upright,Good,9,1,0
2026-05-23 00:53:22.168382,743,1798,-0.83,upright,Good,9,1,0
2026-05-23 00:53:22.498186,738,1798,-0.63,upright,Good,9,1,0
2026-05-23 00:53:22.827160,737,1765,-0.6,upright,Good,9,1,0
2026-05-23 00:53:23.135497,736,1761,-0.8,upright,Good,9,1,0
2026-05-23 00:53:23.461786,741,1759,-0.63,upright,Good,9,1,0
2026-05-23 00:53:23.794439,740,1775,-0.94,upright,Good,9,1,0
2026-05-23 00:53:24.105970,742,1790,-0.92,upright,Good,9,1,0
2026-05-23 00:53:24.445026,741,1791,-0.98,upright,Good,9,1,0
2026-05-23 00:53:24.753370,740,1778,-0.5,upright,Good,9,1,0
2026-05-23 00:53:25.090016,714,1294,-1.95,upright,Good,9,1,0
2026-05-23 00:53:25.406013,752,1898,-1.35,upright,Good,9,1,0
2026-05-23 00:53:25.731392,717,1328,-1.05,upright,Good,9,1,0
2026-05-23 00:53:26.052724,725,1535,-0.78,upright,Good,9,1,0
2026-05-23 00:53:26.377179,733,1674,-0.77,upright,Good,9,1,0
2026-05-23 00:53:26.699738,730,1690,-0.71,upright,Good,9,1,0
2026-05-23 00:53:27.022252,734,1698,-0.76,upright,Good,9,1,0
2026-05-23 00:53:27.346128,730,1622,-0.98,upright,Good,9,1,0
2026-05-23 00:53:27.663917,736,1699,-0.96,upright,Good,9,1,0
2026-05-23 00:53:27.991722,739,1763,-0.92,upright,Good,9,1,0
2026-05-23 00:53:28.313751,734,1680,-0.91,upright,Good,9,1,0
2026-05-23 00:53:28.637901,724,1529,-0.84,upright,Good,9,1,0
2026-05-23 00:53:28.959653,734,1671,-0.85,upright,Good,9,1,0
2026-05-23 00:53:29.284775,727,1632,-0.75,upright,Good,9,1,0
2026-05-23 00:53:29.607813,731,1663,-0.93,upright,Good,9,1,0
2026-05-23 00:53:29.937696,733,1677,-0.86,upright,Good,9,1,0
2026-05-23 00:53:30.250144,741,1711,-0.78,upright,Good,9,1,0
2026-05-23 00:53:30.589338,735,1683,-0.6,upright,Good,9,1,0
2026-05-23 00:53:30.912340,738,1682,-0.54,upright,Good,9,1,0
2026-05-23 00:53:31.224460,739,1778,-0.56,upright,Good,9,1,0
2026-05-23 00:53:31.547932,736,1674,-0.94,upright,Good,9,1,0
2026-05-23 00:53:31.875179,725,1527,-0.77,upright,Good,9,1,0
2026-05-23 00:53:32.199235,728,1591,-1.34,upright,Good,9,1,0
2026-05-23 00:53:32.516109,718,1413,-0.78,upright,Good,9,1,0
2026-05-23 00:53:32.849198,733,1606,-1.31,upright,Good,9,1,0
2026-05-23 00:53:33.173297,736,1677,-0.68,upright,Good,9,1,0
2026-05-23 00:53:33.492819,735,1650,-0.75,upright,Good,9,1,0
2026-05-23 00:53:33.816996,733,1690,-0.76,upright,Good,9,1,0
2026-05-23 00:53:34.148206,733,1686,-0.88,upright,Good,9,1,0
2026-05-23 00:53:34.466110,735,1706,-0.55,upright,Good,9,1,0
2026-05-23 00:53:34.788430,739,1707,-0.29,upright,Good,9,1,0
2026-05-23 00:53:35.110962,730,1644,-1.17,upright,Good,9,1,0
2026-05-23 00:53:35.438757,736,1689,-0.25,upright,Good,9,1,0
2026-05-23 00:53:35.760851,738,1710,-0.9,upright,Good,9,1,0
2026-05-23 00:53:36.091498,729,1614,-0.92,upright,Good,9,1,0
2026-05-23 00:53:36.405790,723,1582,-0.45,upright,Good,9,1,0
2026-05-23 00:53:36.725998,723,1523,-0.66,upright,Good,9,1,0
2026-05-23 00:53:37.052425,719,1443,-0.6,upright,Good,9,1,0
2026-05-23 00:53:37.376815,714,1383,-1.11,upright,Good,9,1,0
2026-05-23 00:53:37.705321,723,1491,-0.86,upright,Good,9,1,0
2026-05-23 00:53:38.021374,725,1520,-0.59,upright,Good,9,1,0
2026-05-23 00:53:38.347765,736,1724,5.0,upright,Good,8,1,0
2026-05-23 00:53:38.674699,728,1563,-0.97,upright,Good,9,1,0
2026-05-23 00:53:38.997597,733,1648,-0.8,upright,Good,9,1,0
2026-05-23 00:53:39.310139,739,1770,-0.68,upright,Good,9,1,0
2026-05-23 00:53:39.645217,743,1769,-0.86,upright,Good,9,1,0
2026-05-23 00:53:39.959417,723,1511,-2.12,upright,Good,9,1,0
2026-05-23 00:53:40.281717,722,1535,0.4,upright,Good,9,1,0
2026-05-23 00:53:40.615819,714,1359,-0.28,upright,Good,9,1,0
2026-05-23 00:53:40.937664,708,1218,-0.87,upright,Good,9,1,0
2026-05-23 00:53:41.257844,713,1263,-0.55,upright,Good,9,1,0
2026-05-23 00:53:41.582271,706,1241,-0.71,upright,Good,9,1,0
2026-05-23 00:53:41.903774,708,1279,-0.57,upright,Good,9,1,0
2026-05-23 00:53:42.227029,714,1410,-0.43,upright,Good,9,1,0
2026-05-23 00:53:42.551849,696,1167,-0.59,upright,Good,9,1,0
2026-05-23 00:53:42.874891,704,1209,-0.52,upright,Good,9,1,0
2026-05-23 00:53:43.197876,719,1407,-1.0,upright,Good,9,1,0
2026-05-23 00:53:43.523018,721,1515,-0.9,upright,Good,9,1,0
2026-05-23 00:53:43.846632,710,1314,-0.69,upright,Good,9,1,0
2026-05-23 00:53:44.175181,720,1427,-0.54,upright,Good,9,1,0
2026-05-23 00:53:44.487438,719,1415,-0.4,upright,Good,9,1,0
2026-05-23 00:53:44.817749,719,1410,-0.65,upright,Good,9,1,0
2026-05-23 00:53:45.151843,693,1070,-0.59,upright,Good,9,1,0
2026-05-23 00:53:45.470062,697,1152,-0.73,upright,Good,9,1,0
2026-05-23 00:53:45.775374,642,255,-0.73,upright,Good,9,0,0
2026-05-23 00:53:46.101768,614,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:46.425704,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:46.749461,622,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:47.070333,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:47.398301,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:47.717674,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:48.029810,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:48.352991,622,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:48.670313,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:48.990899,622,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:49.317332,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:49.627593,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:49.955048,622,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:50.285540,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:50.594157,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:50.909848,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:51.241688,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:51.560117,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:51.881709,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:52.205432,619,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:52.529914,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:52.862286,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:53.159615,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:53.491480,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:53.808101,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:54.129749,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:54.441790,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:54.773576,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:55.095493,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:55.412473,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:55.735159,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:56.058476,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:56.377777,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:56.693263,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:57.012777,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:57.338153,622,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:57.661460,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:57.981508,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:58.298511,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:58.635179,626,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:58.944774,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:59.275058,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:59.577923,626,0,-0.73,upright,Good,9,0,0
2026-05-23 00:53:59.906313,622,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:00.226287,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:00.551961,621,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:00.863710,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:01.193224,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:01.514213,628,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:01.828012,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:02.149687,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:02.476977,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:02.800314,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:03.122165,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:03.441895,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:03.760415,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:04.080984,625,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:04.403869,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:04.718158,626,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:05.045080,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:05.366049,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:05.680036,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:06.009337,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:06.330001,620,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:06.657251,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:06.971019,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:07.288570,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:07.611425,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:07.938580,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:08.260804,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:08.585094,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:08.897468,631,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:09.224447,615,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:09.532363,630,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:09.864038,626,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:10.172726,619,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:10.495219,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:10.821924,623,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:11.139462,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:11.460787,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:11.790968,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:12.111696,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:12.429926,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:12.748043,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:13.067125,624,0,-0.73,upright,Good,9,0,0
2026-05-23 00:54:13.387630,624,0,-0.73,upright,Good,9,0,0
